AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,LATITUDE,LONGITUDE
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70611111,-2.21472222
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70611111,-2.21472222
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70666667,-2.21472222
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70666667,-2.21472222
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70666667,-2.21444444
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70694444,-2.21527778
ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,49.70694444,-2.21472222
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25305556,-70.06027778
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25305556,-70.06027778
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25305556,-70.06000000
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25305556,-70.06000000
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25333333,-70.06055556
ACK,Nantucket Memorial,"Nantucket, MA",United States,41.25666667,-70.05972222
ACT,Waco Regional,"Waco, TX",United States,31.61138889,-97.22861111
ACT,Waco Regional,"Waco, TX",United States,31.61222222,-97.23027778
ACU,Achutupo Airport,"Achutupo, Panama",Panama,8.43333333,-77.96666667
ACV,Arcata,"Arcata/Eureka, CA",United States,40.97777778,-124.10833333
ACV,Arcata,"Arcata/Eureka, CA",United States,40.97805556,-124.10861111
ACV,Arcata,"Arcata/Eureka, CA",United States,40.97805556,-124.10861111
ACV,Arcata,"Arcata/Eureka, CA",United States,40.97916667,-124.10750000
ACV,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",United States,40.97777778,-124.10833333
ACV,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",United States,40.97777778,-124.10833333
ACY,Atlantic City International,"Atlantic City, NJ",United States,39.45750000,-74.57805556
ACY,Atlantic City International,"Atlantic City, NJ",United States,39.45750000,-74.57722222
ACY,Nafec Atl,"Atlantic City, NJ",United States,39.45666667,-74.57777778
ACY,Nafec Atlantic City,"Atlantic City, NJ",United States,39.45611111,-74.57805556
ADA,Adana International,"Adana, Turkey",Turkey,36.98222222,35.28027778
ADA,Adana Sakirpasa,"Adana, Turkey",Turkey,36.98361111,35.28083333
ADB,Adnan Menderes,"Izmir, Turkey",Turkey,38.29222222,27.15583333
ADB,Adnan Menderes,"Izmir, Turkey",Turkey,38.29472222,27.16000000
ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,-7.13722222,145.74500000
ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,-7.13638889,145.74388889
ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,-7.13611111,145.74416667
ADD,Bole International,"Addis Ababa, Ethiopia",Ethiopia,8.97805556,38.79944444
ADD,Haile Selassie I International,"Addis Ababa, Ethiopia",Ethiopia,8.97805556,38.79944444
ADE,Aden International,"Aden, South Yemen",South Yemen,12.82777778,45.03055556
ADE,Aden International,"Aden, Yemen",Yemen,12.82944444,45.02888889
ADE,Aden International,"Aden, Yemen",Yemen,12.83444444,45.02888889
ADJ,King Abdullah Ben,"Amman, Jordan",Jordan,31.97222222,35.99000000
ADJ,Marka International,"Amman, Jordan",Jordan,31.97222222,35.99000000
ADJ,Marka International,"Amman, Jordan",Jordan,31.97277778,35.99166667
ADK,Adak,"Adak Island, AK",United States,51.87805556,-176.64611111
ADK,Adak,"Adak Island, AK",United States,51.87805556,-176.64611111
ADK,Adak,"Adak Island, AK",United States,51.87805556,-176.64583333
ADK,Adak,"Adak Island, AK",United States,51.88361111,-176.64250000
ADK,Adak,"Adak Island, AK",United States,51.88361111,-176.64250000
ADK,Adak NS,"Adak Island, AK",United States,51.88277778,-176.64472222
ADL,Adelaide International,"Adelaide, Australia",Australia,-34.94833333,138.53472222
ADL,Adelaide International,"Adelaide, Australia",Australia,-34.94750000,138.53333333
ADL,Adelaide International,"Adelaide, Australia",Australia,-34.94500000,138.53055556
ADM,Ardmore Municipal,"Ardmore, OK",United States,34.30305556,-97.01972222
ADM,Ardmore Municipal,"Ardmore, OK",United States,34.30388889,-97.02055556
ADM,Ardmore Municipal,"Ardmore, OK",United States,34.30388889,-97.02055556
ADM,Ardmore Municipal,"Ardmore, OK",United States,34.30416667,-97.02055556
ADM,Ardmore Municipal,"Ardmore, OK",United States,34.30416667,-97.02055556
ADN,Andes Airport,"Andes, Colombia",Colombia,5.66666667,-75.88333333
ADN,Andes Airport,"Andes, Colombia",Colombia,5.69777778,-75.88027778
ADN,Andes Airport,"Andes, Colombia",Colombia,5.69777778,-75.88027778
ADN,Andes Airport,"Andes, Colombia",Colombia,5.69805556,-75.87972222
ADN,Andes Airport,"Andes, Colombia",Colombia,5.69805556,-75.87972222
ADO,Andamooka Airport,"Andamooka, Australia",Australia,-30.43777778,137.13722222
ADQ,Kodiak Airport,"Kodiak, AK",United States,57.74972222,-152.49388889
ADQ,Kodiak Airport,"Kodiak, AK",United States,57.74972222,-152.49388889
ADQ,Kodiak Airport,"Kodiak, AK",United States,57.75000000,-152.49388889
ADQ,Kodiak Airport,"Kodiak, AK",United States,57.75000000,-152.49388889
ADS,Addison,"Dallas, TX",United States,32.96833333,-96.83611111
ADS,Addison,"Dallas, TX",United States,32.96861111,-96.83638889
ADT,Ada Municipal,"Ada, OK",United States,34.80416667,-96.67111111
ADT,Ada Municipal,"Ada, OK",United States,34.80416667,-96.67111111
ADT,Ada Regional,"Ada, OK",United States,34.80416667,-96.67111111
ADT,Ada Regional,"Ada, OK",United States,34.80416667,-96.67111111
ADW,Andrews AFB,"Camp Springs, MD",United States,38.81083333,-76.86722222
ADW,Andrews AFB,"Camp Springs, MD",United States,38.81083333,-76.86694444
ADW,Andrews AFB,"Camp Springs, MD",United States,38.81083333,-76.86694444
ADW,Joint Base Andrews,"Camp Springs, MD",United States,38.81083333,-76.86694444
ADW,Joint Base Andrews,"Camp Springs, MD",United States,38.81083333,-76.86694444
ADX,RAF Leuchars,"St Andrews, United Kingdom",United Kingdom,56.37277778,-2.86861111
ADX,RAF Leuchars,"St Andrews, United Kingdom",United Kingdom,56.37277778,-2.86833333
ADX,RAF Leuchars,"St Andrews, United Kingdom",United Kingdom,56.37277778,-2.86833333
ADX,RAF Leuchars,"St Andrews, United Kingdom",United Kingdom,56.37416667,-2.86861111
ADX,RAF Leuchars,"St Andrews, United Kingdom",United Kingdom,56.37416667,-2.86861111
ADZ,Gustavo Rojas Pinilla,"San Andres Island, Colombia",Colombia,12.58361111,-81.71138889
ADZ,Gustavo Rojas Pinilla,"San Andres Island, Colombia",Colombia,12.58361111,-81.71111111
ADZ,San Andres,"San Andres Island, Colombia",Colombia,12.58333333,-81.70000000
ADZ,Sesquicentenario,"San Andres Island, Colombia",Colombia,12.58305556,-81.71166667
AE1,Liwa Airbase,"Liwa, United Arab Emirates",United Arab Emirates,23.65138889,53.82333333
AE2,Sweihan Airbase,"Sweihan, United Arab Emirates",United Arab Emirates,24.52444444,54.97611111
AED,Aleneva Airport,"Aleneva, AK",United States,58.03333333,-152.90000000
AEG,Aek Godang,"Padang Sidempuan, Indonesia",Indonesia,1.40000000,99.43055556
AEH,Abeche Airport,"Abeche, Chad",Chad,13.84694444,20.84361111
AEH,Abeche Airport,"Abeche, Chad",Chad,13.84750000,20.84333333
AEH,Abeche Airport,"Abeche, Chad",Chad,13.85138889,20.85083333
AEO,Aioun El Atrouss Airport,"Aioun El Atrouss, Mauritania",Mauritania,16.70916667,-9.63555556
AEO,Aioun El Atrouss Airport,"Aioun El Atrouss, Mauritania",Mauritania,16.71138889,-9.63777778
AEP,Aeroparque Jorge Newbery,"Buenos Aires, Argentina",Argentina,-34.55916667,-58.41583333
AEP,Aeroparque Jorge Newbery,"Buenos Aires, Argentina",Argentina,-34.55888889,-58.41583333
AER,Adler/Sochi Airport,"Adler/Sochi, Russia",Russia,43.45000000,39.93333333
AER,Adler/Sochi Airport,"Adler/Sochi, U.S.S.R.",U.S.S.R.,43.45000000,39.93333333
AES,Alesund,"Aalesund, Norway",Norway,62.56027778,6.11027778
AES,Vigra,"Aalesund, Norway",Norway,62.56027778,6.11027778
AES,Vigra,"Aalesund, Norway",Norway,62.56111111,6.11416667
AES,Vigra,"Aalesund, Norway",Norway,62.56250000,6.10527778
AET,Allakaket Airport,"Allakaket, AK",United States,66.55194444,-152.62222222
AET,Allakaket Airport,"Allakaket, AK",United States,66.56166667,-152.65833333
AEX,Alexandria International,"Alexandria, LA",United States,31.32750000,-92.54861111
AEX,England AFB,"Alexandria, LA",United States,31.32416667,-92.54694444
AEY,Akureyri Airport,"Akureyri, Iceland",Iceland,65.65666667,-18.07194444
AEY,Akureyri Airport,"Akureyri, Iceland",Iceland,65.65666667,-18.07194444
AEY,Akureyri Airport,"Akureyri, Iceland",Iceland,65.65694444,-18.07222222
AEY,Akureyri Airport,"Akureyri, Iceland",Iceland,65.66000000,-18.07277778
AEY,Akureyri Airport,"Akureyri, Iceland",Iceland,65.66000000,-18.07277778
AF1,Bagram Air Base,"Bagram, Afghanistan",Afghanistan,34.94611111,69.26500000
AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan,31.85027778,64.22361111
AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan,31.85027778,64.22361111
AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan,31.85694444,64.22083333
AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan,31.85694444,64.22083333
AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan,31.85694444,64.22111111
AF3,Dwyer Airport,"Dwyer, Afghanistan",Afghanistan,31.08972222,64.06638889
AF3,Dwyer Airport,"Dwyer, Afghanistan",Afghanistan,31.09194444,64.06694444
AF3,Dwyer Airport,"Dwyer, Afghanistan",Afghanistan,31.09194444,64.06694444
AF4,Shindand Airport,"Shindand, Afghanistan",Afghanistan,33.39222222,62.26111111
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58916667,-68.40055556
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58861111,-68.40277778
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58777778,-68.40361111
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58777778,-68.40361111
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58777778,-68.40333333
AFA,San Rafael Airport,"San Rafael, Argentina",Argentina,-34.58777778,-68.40333333
AFF,USAF Academy Airfield,"Colorado Springs, CO",United States,38.96972222,-104.81277778
AFF,USAF Academy Airfield,"Colorado Springs, CO",United States,38.96972222,-104.81277778
AFF,USAF Academy Airfield,"Colorado Springs, CO",United States,38.96972222,-104.81250000
AFF,USAF Academy Airfield,"Colorado Springs, CO",United States,38.97416667,-104.81777778
AFF,USAF Academy Airfield,"Colorado Springs, CO",United States,38.97416667,-104.81777778
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60555556,-95.86777778
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60555556,-95.86777778
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60638889,-95.86666667
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60666667,-95.86666667
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60666667,-95.86666667
AFK,Nebraska City Municipal,"Nebraska, NE",United States,40.60694444,-95.86583333
AFO,Afton Municipal,"Afton, WY",United States,42.70888889,-110.94222222
AFO,Afton Municipal,"Afton, WY",United States,42.71666667,-110.93333333
AFP,Anson County,"Wadesboro, NC",United States,35.02055556,-80.07722222
AFP,Anson County,"Wadesboro, NC",United States,35.02055556,-80.07722222
AFP,Anson County,"Wadesboro, NC",United States,35.02388889,-80.08138889
AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",United States,35.02055556,-80.07722222
AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",United States,35.02055556,-80.07722222
AFU,Al Udeid Air Base,"Doha, Qatar",Qatar,25.11583333,51.31527778
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98666667,-97.31750000
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98750000,-97.31888889
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98777778,-97.31888889
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98777778,-97.31888889
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98944444,-97.31944444
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.98944444,-97.31944444
AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.99027778,-97.31944444
AFW,Perot Field Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,32.99027778,-97.31944444
AFY,Afyon Airport,"Afyon, Turkey",Turkey,38.72638889,30.60111111
AFY,Afyon Airport,"Afyon, Turkey",Turkey,38.73500000,30.59555556
AGA,Agadir/Inezgane,"Agadir, Morocco",Morocco,30.38055556,-9.54583333
AGA,Inezgane,"Agadir, Morocco",Morocco,30.38138889,-9.54611111
AGB,Augsburg Airport,"Augsburg, Germany",Germany,48.42444444,10.93222222
AGB,Augsburg Airport,"Augsburg, Germany",Germany,48.42527778,10.93194444
AGB,Muehlhausen,"Augsburg, West Germany",West Germany,48.42611111,10.93305556
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35444444,-79.93027778
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35444444,-79.93027778
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35444444,-79.92916667
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35444444,-79.92916667
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35472222,-79.93000000
AGC,Allegheny County,"Pittsburgh, PA",United States,40.35472222,-79.93000000
AGF,Agen La Garenne,"Agen, France",France,44.17388889,0.59305556
AGF,Agen La Garenne,"Agen, France",France,44.17388889,0.59305556
AGF,Agen La Garenne,"Agen, France",France,44.17472222,0.59055556
AGF,Agen La Garenne,"Agen, France",France,44.17472222,0.59055556
AGF,La Garenne,"Agen, France",France,44.17361111,0.59861111
AGF,La Garenne,"Agen, France",France,44.17388889,0.59305556
AGF,La Garenne,"Agen, France",France,44.17388889,0.59305556
AGG,Angoram Airport,"Angoram, Papua New Guinea",Papua New Guinea,-4.06583333,144.07388889
AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden,56.29111111,12.85500000
AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden,56.29111111,12.85500000
AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden,56.29138889,12.85500000
AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden,56.29166667,12.85500000
AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden,56.29166667,12.85500000
AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",Sweden,56.29305556,12.86250000
AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",Sweden,56.29583333,12.84972222
AGK,Kagua Airport,"Kagua, Papua New Guinea",Papua New Guinea,-6.40333333,143.84666667
AGL,Wanigela Airport,"Wanigela, Papua New Guinea",Papua New Guinea,-9.34027778,149.15527778
AGL,Wanigela Airport,"Wanigela, Papua New Guinea",Papua New Guinea,-9.33750000,149.15555556
AGN,Angoon Seaplane Base,"Angoon, AK",United States,57.50388889,-134.58333333
AGP,Malaga Airport,"Malaga, Spain",Spain,36.67166667,-4.49805556
AGP,Malaga Airport,"Malaga, Spain",Spain,36.67500000,-4.49916667
AGP,Malaga Airport,"Malaga, Spain",Spain,36.67500000,-4.49916667
AGP,Malaga Airport,"Malaga, Spain",Spain,36.67972222,-4.49583333
AGP,Malaga Airport,"Malaga, Spain",Spain,36.67972222,-4.49583333
AGP,Malaga Airport,"Malaga, Spain",Spain,36.68000000,-4.49583333
AGP,Malaga Costa del Sol,"Malaga, Spain",Spain,36.68000000,-4.49583333
AGP,Malaga Costa del Sol,"Malaga, Spain",Spain,36.68000000,-4.49583333
AGQ,Agrinion Airport,"Agrinion, Greece",Greece,38.60194444,21.35111111
AGQ,Agrinion New,"Agrinion, Greece",Greece,38.60416667,21.35194444
AGR,Agra Airport,"Agra, India",India,27.15777778,77.96083333
AGR,Agra Airport,"Agra, India",India,27.15833333,77.96277778
AGS,Augusta Regional at Bush Field,"Augusta, GA",United States,33.36916667,-81.96444444
AGS,Augusta Regional at Bush Field,"Augusta, GA",United States,33.37000000,-81.96444444
AGS,Bush Field,"Augusta, GA",United States,33.36916667,-81.96444444
AGT,Guarani International,"Ciudad del Este, Paraguay",Paraguay,-25.45555556,-54.84361111
AGU,Aguascalientes International,"Aguascalientes, Mexico",Mexico,21.70555556,-102.31777778
AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico,21.70083333,-102.31805556
AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico,21.70555556,-102.31777778
AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico,21.70555556,-102.31777778
AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",Venezuela,9.55222222,-69.23333333
AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",Venezuela,9.55333333,-69.23750000
AGX,Agatti Island Airport,"Agatti Island, India",India,10.83333333,72.20000000
AHA,Naha AB,"Okinawa, Japan",Japan,26.19194444,127.64777778
AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia,18.23861111,42.65500000
AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia,18.24027778,42.65638889
AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia,18.24027778,42.65638889
AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia,18.24027778,42.65666667
AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia,18.24027778,42.65666667
AHD,Ardmore Airport,"Ardmore, OK",United States,34.14694444,-97.12277778
AHD,Ardmore Downtown Executive,"Ardmore, OK",United States,34.14694444,-97.12277778
AHN,Athens Municipal,"Athens, GA",United States,33.94833333,-83.32694444
AHN,Athens/Ben Epps,"Athens, GA",United States,33.94861111,-83.32638889
AHN,Athens/Ben Epps,"Athens, GA",United States,33.94861111,-83.32638889
AHN,Athens/Ben Epps,"Athens, GA",United States,33.94861111,-83.32583333
AHN,Athens/Ben Epps,"Athens, GA",United States,33.94861111,-83.32583333
AHO,Alghero,"Alghero/Sassari, Italy",Italy,40.63055556,8.28888889
AHO,Alghero,"Alghero/Sassari, Italy",Italy,40.63222222,8.29083333
AHO,Alghero,"Alghero/Sassari, Italy",Italy,40.63222222,8.29083333
AHO,Alghero,"Alghero/Sassari, Italy",Italy,40.63222222,8.29083333
AHO,Alghero Fertilia,"Alghero/Sassari, Italy",Italy,40.63222222,8.29083333
AHO,Alghero Fertilia,"Alghero/Sassari, Italy",Italy,40.63222222,8.29083333
AHS,Ahuas Airport,"Ahuas, Honduras",Honduras,15.47277778,-84.35305556
AHS,Ahuas Airport,"Ahuas, Honduras",Honduras,15.47277778,-84.35305556
AHS,Ahuas Airport,"Ahuas, Honduras",Honduras,15.47277778,-84.35138889
AHS,Auas,"Ahuas, Honduras",Honduras,15.47277778,-84.35305556
AHS,Auas,"Ahuas, Honduras",Honduras,15.47277778,-84.35305556
AHT,Amchitka,"Amchitka Island, AK",United States,51.37861111,179.25861111
AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",Morocco,35.17722222,-3.83944444
AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",Morocco,35.17972222,-3.83694444
AIA,Alliance Municipal,"Alliance, NE",United States,42.05166667,-102.80666667
AIA,Alliance Municipal,"Alliance, NE",United States,42.05333333,-102.80388889
AIA,Alliance Municipal,"Alliance, NE",United States,42.05333333,-102.80388889
AIA,Alliance Municipal,"Alliance, NE",United States,42.05333333,-102.80361111
AIA,Alliance Municipal,"Alliance, NE",United States,42.05333333,-102.80361111
